-0.999839,-0.00163279,-0.0178557,0,-0.0178481,-0.00450955,0.999831,0,-0.00171303,0.999988,0.00447969,0,0.00493204,0.195533,-0.200384,1
-0.999951,-0.00556072,-0.00815515,0,-0.0081006,-0.00976295,0.99992,0,-0.00563989,0.999937,0.00971743,0,0.00026278,0.19857,-0.198571,1
-0.99985,-0.00392732,-0.0168717,0,-0.0168606,-0.00283156,0.999854,0,-0.00397452,0.999988,0.00276491,0,-0.00190795,0.196371,-0.198688,1
-0.999973,0.0034469,-0.00648006,0,-0.00653055,-0.0148432,0.999869,0,0.00335026,0.999884,0.0148653,0,0.00315126,0.196203,-0.197993,1
-0.999984,0.000770028,-0.00554053,0,-0.00554642,-0.00786967,0.999954,0,0.00072639,0.999969,0.00787382,0,0.00121592,0.201231,-0.194953,1
-0.99995,-0.000436831,-0.00997997,0,-0.00997908,-0.00199238,0.999948,0,-0.000456692,0.999998,0.00198792,0,-0.00188828,0.193733,-0.19841,1
-0.999747,-0.00689555,-0.0214198,0,-0.0213844,-0.00516267,0.999758,0,-0.00700446,0.999963,0.00501391,0,0.00144906,0.198985,-0.196811,1
-0.999973,-0.00628318,-0.00377208,0,-0.00378514,0.00206741,0.999991,0,-0.00627532,0.999978,-0.00209114,0,-0.000224616,0.198193,-0.19585,1
-0.999918,-0.000789984,-0.0127546,0,-0.0127551,0.00063533,0.999918,0,-0.000781816,0.999999,-0.000645355,0,-0.000178889,0.199269,-0.196271,1
-0.999912,-0.000124319,-0.0132448,0,-0.0132451,0.00209294,0.99991,0,-9.65874e-05,0.999998,-0.0020944,0,0.00558435,0.200018,-0.193833,1
-0.999994,-0.00111178,-0.00341049,0,-0.00341517,0.00424015,0.999985,0,-0.00109731,0.99999,-0.00424392,0,0.00190843,0.193691,-0.201387,1
-0.999706,-0.00910075,-0.0224535,0,-0.0224844,0.00331188,0.999742,0,-0.00902404,0.999953,-0.00351553,0,0.00334171,0.193984,-0.201594,1
-0.999787,0.00446546,-0.0201555,0,-0.0201266,0.00642996,0.999777,0,0.00459406,0.999969,-0.00633871,0,0.00778247,0.193342,-0.200185,1
-0.999908,-0.000819127,-0.0135283,0,-0.0135247,-0.00426118,0.999899,0,-0.000876691,0.999991,0.00424971,0,-0.000381025,0.19901,-0.19666,1
-0.999918,0.00115082,-0.0127613,0,-0.0127693,-0.00717883,0.999893,0,0.00105908,0.999974,0.00719294,0,0.00314286,0.197632,-0.197936,1
-0.999866,-0.000499226,-0.0163683,0,-0.0163631,-0.00913219,0.999824,0,-0.000648617,0.999958,0.0091228,0,0.00350676,0.196615,-0.199683,1
-0.999808,-0.00332868,-0.0192931,0,-0.0192735,-0.0058247,0.999797,0,-0.00344038,0.999977,0.00575943,0,0.00549484,0.196645,-0.197786,1
-0.999887,-0.00703986,-0.0132966,0,-0.0132789,-0.00255049,0.999909,0,-0.00707313,0.999972,0.00245672,0,0.00311023,0.196592,-0.198048,1
-0.999899,-0.00420541,-0.0135931,0,-0.0135726,-0.00485015,0.999896,0,-0.0042709,0.999979,0.00479258,0,0.00556175,0.19609,-0.200883,1
-0.999804,-0.00346733,-0.0194917,0,-0.0194972,0.00157584,0.999809,0,-0.00343595,0.999993,-0.00164313,0,0.0029344,0.197861,-0.195254,1
-0.999973,0.00256224,-0.00694954,0,-0.0069603,-0.00421675,0.999967,0,0.00253285,0.999988,0.00423447,0,-0.00531026,0.194675,-0.19919,1
