-0.0233668,-0.00230175,0.999724,0,0.999715,0.0047681,0.0233775,0,-0.0048206,0.999986,0.00218968,0,0.00258091,0.196435,-0.197385,1
-0.00628112,-0.00802971,0.999948,0,0.999978,-0.00226268,0.00626313,0,0.00221227,0.999965,0.00804375,0,-0.00137107,0.20336,-0.185553,1
-0.00645713,0.0030663,0.999974,0,0.999958,-0.00655364,0.00647711,0,0.00657333,0.999974,-0.00302386,0,-0.00388366,0.193917,-0.199331,1
-0.0192084,0.00209815,0.999813,0,0.999799,-0.00567576,0.01922,0,0.00571503,0.999982,-0.00198871,0,0.00588457,0.192339,-0.199942,1
-0.0114851,0.000966695,0.999934,0,0.999928,-0.00352318,0.0114884,0,0.00353406,0.999993,-0.000926161,0,0.000430137,0.1961,-0.196529,1
-0.00350938,0.00672591,0.999971,0,0.999778,-0.0207709,0.00364841,0,0.0207948,0.999762,-0.00665152,0,-1.98353e-05,0.193244,-0.199184,1
-0.0181678,0.00219064,0.999833,0,0.999745,0.0134524,0.0181368,0,-0.0134104,0.999907,-0.00243448,0,0.000624893,0.195893,-0.197552,1
-0.00785616,0.00436759,0.99996,0,0.999968,0.00170003,0.0078488,0,-0.00166568,0.999989,-0.0043808,0,-0.00125715,0.198029,-0.194189,1
-0.00194226,0.00767209,0.999969,0,0.999997,-0.00119523,0.00195148,0,0.00121016,0.99997,-0.00766975,0,-0.00133573,0.195051,-0.196776,1
-0.0215644,-0.000310951,0.999767,0,0.999679,0.0132733,0.0215666,0,-0.0132769,0.999912,2.46208e-05,0,0.00326013,0.193115,-0.198736,1
-0.0108697,-0.00193167,0.999939,0,0.999935,-0.00333221,0.0108632,0,0.00331102,0.999993,0.00196777,0,0.00149185,0.197327,-0.196292,1
-0.0141974,0.00934295,0.999856,0,0.999895,0.00294904,0.0141704,0,-0.00281622,0.999952,-0.00938384,0,0.00100151,0.196422,-0.195001,1
-0.0224298,0.00318883,0.999743,0,0.999705,0.00942633,0.0223988,0,-0.00935249,0.99995,-0.00339932,0,-6.76618e-05,0.197343,-0.196279,1
-0.0127151,-0.0059615,0.999901,0,0.999916,0.00248037,0.01273,0,-0.00255601,0.999979,0.00592946,0,-0.000938431,0.197195,-0.197011,1
-0.0127448,0.00144641,0.999918,0,0.999916,0.00228677,0.0127414,0,-0.00226816,0.999996,-0.00147543,0,0.00111661,0.201621,-0.190332,1
-0.018092,0.00600206,0.999818,0,0.99982,0.00573936,0.0180576,0,-0.00562994,0.999966,-0.00610482,0,0.00431573,0.193219,-0.199324,1
-0.0230518,0.0115355,0.999668,0,0.999678,-0.0103761,0.0231718,0,0.01064,0.99988,-0.0112925,0,0.000492861,0.19667,-0.196094,1
-0.00965238,-0.00498972,0.999941,0,0.999941,-0.00513042,0.00962677,0,0.00508208,0.999974,0.00503894,0,-0.00177318,0.195679,-0.19874,1
-0.00366142,-0.00446553,0.999983,0,0.999941,-0.0102481,0.0036155,0,0.0102318,0.999938,0.00450279,0,-0.00182157,0.193942,-0.198574,1
-0.00241166,0.000310042,0.999997,0,0.999964,-0.00813599,0.0024141,0,0.00813671,0.999967,-0.000290409,0,-0.00725499,0.193134,-0.200189,1
0.00117818,-0.00624744,0.99998,0,0.999988,-0.00471905,-0.00120767,0,0.0047265,0.999969,0.0062418,0,-0.00232385,0.196124,-0.198028,1
-0.017366,-0.0096016,0.999803,0,0.999832,0.00570457,0.0174213,0,-0.00587072,0.999938,0.00950092,0,-9.4941e-06,0.203133,-0.185795,1
-0.0179258,-0.000761508,0.999839,0,0.999764,0.0122279,0.0179338,0,-0.0122396,0.999925,0.000542134,0,0.00127854,0.195181,-0.197668,1
