0.00280802,0.00880141,-0.999957,0,-0.00174984,-0.99996,-0.00880634,0,-0.999995,0.0017745,-0.0027925,0,-0.198066,-0.00118146,-0.198585,1
-0.002193,0.0214366,-0.999768,0,0.00339245,-0.999764,-0.0214439,0,-0.999992,-0.00343869,0.00211976,0,-0.200594,0.00127035,-0.193928,1
0.00496172,-0.0228078,-0.999728,0,-0.0113998,-0.999676,0.02275,0,-0.999923,0.0112838,-0.00522012,0,-0.191477,-0.000688852,-0.212133,1
0.00646484,0.0180092,-0.999817,0,0.00119644,-0.999837,-0.0180019,0,-0.999978,-0.00107984,-0.00648534,0,-0.195562,0.000127549,-0.199748,1
0.00331056,0.00284684,-0.99999,0,-0.00821141,-0.999962,-0.00287395,0,-0.999961,0.00822085,-0.00328706,0,-0.193258,-0.000400447,-0.199379,1
0.00389775,0.0153385,-0.999875,0,0.00779161,-0.999852,-0.0153078,0,-0.999962,-0.00773096,-0.00401668,0,-0.197429,0.00162088,-0.197652,1
0.00340601,0.00456888,-0.999984,0,-0.00522578,-0.999976,-0.00458665,0,-0.999981,0.00524131,-0.00338206,0,-0.197133,0.00292843,-0.197587,1
0.0028939,0.0128596,-0.999913,0,-0.00397391,-0.999909,-0.0128711,0,-0.999988,0.00401081,-0.00284254,0,-0.197084,0.00189141,-0.196695,1
0.00634478,0.0197768,-0.999784,0,0.00547947,-0.99979,-0.0197422,0,-0.999965,-0.00535303,-0.00645182,0,-0.200431,0.00655556,-0.194553,1
0.00998874,0.000380156,-0.99995,0,-0.00648417,-0.999979,-0.000444939,0,-0.999929,0.00648829,-0.00998607,0,-0.196506,0.00280947,-0.197516,1
0.0055128,0.0221095,-0.99974,0,0.00111813,-0.999755,-0.0221037,0,-0.999984,-0.000995988,-0.00553617,0,-0.196663,0.00358978,-0.197751,1
0.00132178,0.00934704,-0.999955,0,-0.00206755,-0.999954,-0.00934976,0,-0.999997,0.00207981,-0.00130239,0,-0.199857,0.00459995,-0.1947,1
0.0169149,0.0123258,-0.999781,0,0.0058583,-0.999908,-0.0122283,0,-0.99984,-0.00565018,-0.0169856,0,-0.193401,0.00143019,-0.198623,1
0.00520808,0.0148502,-0.999876,0,-0.00611602,-0.999871,-0.0148819,0,-0.999968,0.00619277,-0.00511658,0,-0.199019,0.000294462,-0.194511,1
-0.00179068,0.00520052,-0.999985,0,-0.0131703,-0.9999,-0.0051765,0,-0.999912,0.0131609,0.00185899,0,-0.200538,0.00527105,-0.196059,1
-0.0007582,0.0107932,-0.999941,0,-0.00962088,-0.999896,-0.0107854,0,-0.999953,0.00961214,0.000861961,0,-0.19835,0.00256713,-0.197654,1
0.0101834,0.0120225,-0.999876,0,0.00277326,-0.999924,-0.0119948,0,-0.999944,-0.00265076,-0.0102159,0,-0.193562,0.00407934,-0.20119,1
0.000471976,0.0164166,-0.999865,0,0.0014178,-0.999864,-0.0164159,0,-0.999999,-0.00140986,-0.000495187,0,-0.197572,0.00347112,-0.197251,1
-0.000173909,0.00794,-0.999968,0,0.00641859,-0.999948,-0.00794096,0,-0.999979,-0.00641976,0.000122936,0,-0.195034,-0.0044739,-0.200613,1
0.00883139,0.0275598,-0.999581,0,-0.00354641,-0.999613,-0.027592,0,-0.999955,0.0037886,-0.00873023,0,-0.194039,0.00267596,-0.205837,1
0.00554386,0.0186693,-0.99981,0,0.00178303,-0.999824,-0.0186597,0,-0.999983,-0.00167925,-0.00557617,0,-0.194721,0.00527432,-0.199966,1
